date,admin1,market,category,commodity,unit,price,latitude,longitude,pricetype,year,month,admin1_enc,market_enc,category_enc,commodity_enc,unit_enc
2024-06-15,Central,Hanguranketha,vegetables and fruits,Snake gourd,KG,302.0,7.18,80.78,Retail,2024,6,0,18,6,38,1
2024-06-15,Central,Hanguranketha,vegetables and fruits,Pumpkin,KG,140.0,7.18,80.78,Retail,2024,6,0,18,6,32,1
2024-06-15,Central,Hanguranketha,vegetables and fruits,Pineapples,KG,382.0,7.18,80.78,Retail,2024,6,0,18,6,29,1
2024-06-15,Central,Hanguranketha,vegetables and fruits,Papaya,KG,144.0,7.18,80.78,Retail,2024,6,0,18,6,28,1
2024-06-15,Central,Matale,vegetables and fruits,Pumpkin,KG,142.67,7.47,80.62,Retail,2024,6,0,27,6,32,1
2024-06-15,Central,Matale,vegetables and fruits,Snake gourd,KG,261.33,7.47,80.62,Retail,2024,6,0,27,6,38,1
2024-06-15,Central,Matale,vegetables and fruits,Tomatoes,KG,186.67,7.47,80.62,Retail,2024,6,0,27,6,40,1
2024-06-15,Central,Hanguranketha,cereals and tubers,Potatoes (imported),KG,213.0,7.18,80.78,Retail,2024,6,0,18,0,30,1
2024-06-15,Central,Hanguranketha,"meat, fish and eggs",Eggs,Unit,46.6,7.18,80.78,Retail,2024,6,0,18,1,9,3
2024-06-15,Central,Hanguranketha,"meat, fish and eggs","Fish (dry, katta)",KG,2366.67,7.18,80.78,Retail,2024,6,0,18,1,10,1
2024-06-15,Central,Hanguranketha,"meat, fish and eggs","Fish (dry, sprats)",KG,918.0,7.18,80.78,Retail,2024,6,0,18,1,11,1
2024-06-15,Central,Matale,vegetables and fruits,Papaya,KG,136.67,7.47,80.62,Retail,2024,6,0,27,6,28,1
2024-06-15,Central,Hanguranketha,pulses and nuts,Beans,KG,624.0,7.18,80.78,Retail,2024,6,0,18,5,1,1
2024-06-15,Central,Hanguranketha,pulses and nuts,"Cowpeas (whole, average)",KG,900.0,7.18,80.78,Retail,2024,6,0,18,5,7,1
2024-06-15,Central,Hanguranketha,pulses and nuts,Lentils,KG,298.0,7.18,80.78,Retail,2024,6,0,18,5,20,1
2024-06-15,Central,Hanguranketha,vegetables and fruits,Bananas,KG,154.0,7.18,80.78,Retail,2024,6,0,18,6,0,1
2024-06-15,Central,Hanguranketha,vegetables and fruits,Carrots,KG,206.0,7.18,80.78,Retail,2024,6,0,18,6,4,1
2024-06-15,Central,Hanguranketha,vegetables and fruits,Eggplants,KG,366.0,7.18,80.78,Retail,2024,6,0,18,6,8,1
2024-06-15,Central,Hanguranketha,vegetables and fruits,"Onions (red, imported)",KG,423.33,7.18,80.78,Retail,2024,6,0,18,6,26,1
2024-06-15,Central,Hanguranketha,vegetables and fruits,"Onions (red, local)",KG,465.0,7.18,80.78,Retail,2024,6,0,18,6,27,1
2024-06-15,Central,Hanguranketha,pulses and nuts,Beans (mung),KG,1075.0,7.18,80.78,Retail,2024,6,0,18,5,2,1
2024-06-15,Eastern,Trincomalee,vegetables and fruits,"Onions (red, local)",KG,379.33,8.57,81.23,Retail,2024,6,1,41,6,27,1
2024-06-15,Central,Nuwara Eliya,pulses and nuts,Beans (mung),KG,1259.38,6.95,80.75,Retail,2024,6,0,35,5,2,1
2024-06-15,Eastern,Trincomalee,vegetables and fruits,Pumpkin,KG,201.0,8.57,81.23,Retail,2024,6,1,41,6,32,1
2024-06-15,Northern,Jaffna,pulses and nuts,Beans,KG,765.0,9.66,80.01,Retail,2024,6,4,19,5,1,1
2024-06-15,Northern,Jaffna,pulses and nuts,Beans (mung),KG,1040.0,9.66,80.01,Retail,2024,6,4,19,5,2,1
2024-06-15,Northern,Jaffna,pulses and nuts,"Cowpeas (whole, average)",KG,816.0,9.66,80.01,Retail,2024,6,4,19,5,7,1
2024-06-15,Northern,Jaffna,pulses and nuts,Lentils,KG,315.0,9.66,80.01,Retail,2024,6,4,19,5,20,1
2024-06-15,Northern,Jaffna,vegetables and fruits,Cabbage,KG,357.5,9.66,80.01,Retail,2024,6,4,19,6,3,1
2024-06-15,Northern,Jaffna,vegetables and fruits,Carrots,KG,410.0,9.66,80.01,Retail,2024,6,4,19,6,4,1
2024-06-15,Northern,Jaffna,vegetables and fruits,Onions (imported),KG,264.25,9.66,80.01,Retail,2024,6,4,19,6,24,1
2024-06-15,Northern,Jaffna,vegetables and fruits,Onions (red),KG,309.0,9.66,80.01,Retail,2024,6,4,19,6,25,1
2024-06-15,Northern,Jaffna,vegetables and fruits,"Onions (red, local)",KG,411.0,9.66,80.01,Retail,2024,6,4,19,6,27,1
2024-06-15,Northern,Jaffna,vegetables and fruits,Pineapples,KG,580.5,9.66,80.01,Retail,2024,6,4,19,6,29,1
2024-06-15,Northern,Kilinochchi,cereals and tubers,Potatoes (local),KG,338.67,9.4,80.4,Retail,2024,6,4,24,0,31,1
2024-06-15,Northern,Kilinochchi,cereals and tubers,Rice (medium grain),KG,220.6,9.4,80.4,Retail,2024,6,4,24,0,34,1
2024-06-15,Northern,Kilinochchi,"meat, fish and eggs",Eggs,Unit,48.4,9.4,80.4,Retail,2024,6,4,24,1,9,3
2024-06-15,Northern,Kilinochchi,"meat, fish and eggs","Fish (dry, katta)",KG,2461.0,9.4,80.4,Retail,2024,6,4,24,1,10,1
2024-06-15,Northern,Kilinochchi,"meat, fish and eggs",Fish (goldstripe sardinella),KG,853.5,9.4,80.4,Retail,2024,6,4,24,1,12,1
2024-06-15,Northern,Jaffna,miscellaneous food,"Chili (red, dry raw)",KG,806.25,9.66,80.01,Retail,2024,6,4,19,2,5,1
2024-06-15,Northern,Kilinochchi,"meat, fish and eggs",Fish (jack),KG,1464.0,9.4,80.4,Retail,2024,6,4,24,1,13,1
2024-06-15,Northern,Jaffna,"meat, fish and eggs","Meat (chicken, broiler)",KG,1360.0,9.66,80.01,Retail,2024,6,4,19,1,21,1
2024-06-15,Northern,Jaffna,"meat, fish and eggs",Fish (jack),KG,2085.0,9.66,80.01,Retail,2024,6,4,19,1,13,1
2024-06-15,North Western,Puttalam,pulses and nuts,Beans (mung),KG,1302.5,8.04,79.84,Retail,2024,6,3,37,5,2,1
2024-06-15,North Western,Puttalam,pulses and nuts,Lentils,KG,308.9,8.04,79.84,Retail,2024,6,3,37,5,20,1
2024-06-15,North Western,Puttalam,vegetables and fruits,Bananas,KG,171.0,8.04,79.84,Retail,2024,6,3,37,6,0,1
2024-06-15,North Western,Puttalam,vegetables and fruits,Cabbage,KG,316.25,8.04,79.84,Retail,2024,6,3,37,6,3,1
2024-06-15,North Western,Puttalam,vegetables and fruits,Carrots,KG,339.5,8.04,79.84,Retail,2024,6,3,37,6,4,1
2024-06-15,North Western,Puttalam,vegetables and fruits,Coconut,Unit,85.75,8.04,79.84,Retail,2024,6,3,37,6,6,3
2024-06-15,North Western,Puttalam,vegetables and fruits,Onions (imported),KG,279.5,8.04,79.84,Retail,2024,6,3,37,6,24,1
2024-06-15,North Western,Puttalam,vegetables and fruits,"Onions (red, local)",KG,393.0,8.04,79.84,Retail,2024,6,3,37,6,27,1
2024-06-15,North Western,Puttalam,vegetables and fruits,Pumpkin,KG,215.0,8.04,79.84,Retail,2024,6,3,37,6,32,1
2024-06-15,North Western,Puttalam,vegetables and fruits,Snake gourd,KG,286.5,8.04,79.84,Retail,2024,6,3,37,6,38,1
2024-06-15,Northern,Jaffna,cereals and tubers,Potatoes (imported),KG,217.25,9.66,80.01,Retail,2024,6,4,19,0,30,1
2024-06-15,Northern,Jaffna,cereals and tubers,Rice (medium grain),KG,222.0,9.66,80.01,Retail,2024,6,4,19,0,34,1
2024-06-15,Northern,Jaffna,cereals and tubers,Rice (white),KG,249.0,9.66,80.01,Retail,2024,6,4,19,0,37,1
2024-06-15,Northern,Jaffna,"meat, fish and eggs","Fish (dry, katta)",KG,1870.0,9.66,80.01,Retail,2024,6,4,19,1,10,1
2024-06-15,Northern,Jaffna,"meat, fish and eggs","Fish (dry, sprats)",KG,1050.0,9.66,80.01,Retail,2024,6,4,19,1,11,1
2024-06-15,Northern,Jaffna,"meat, fish and eggs",Fish (skipjack tuna),KG,1192.5,9.66,80.01,Retail,2024,6,4,19,1,15,1
2024-06-15,Northern,Kilinochchi,"meat, fish and eggs",Fish (skipjack tuna),KG,1079.5,9.4,80.4,Retail,2024,6,4,24,1,15,1
2024-06-15,Northern,Kilinochchi,"meat, fish and eggs",Fish (trenched sardinella),KG,789.5,9.4,80.4,Retail,2024,6,4,24,1,16,1
2024-06-15,Northern,Kilinochchi,"meat, fish and eggs","Meat (chicken, broiler)",KG,1363.0,9.4,80.4,Retail,2024,6,4,24,1,21,1
2024-06-15,Northern,Mannar,vegetables and fruits,Carrots,KG,351.33,8.98,79.9,Retail,2024,6,4,26,6,4,1
2024-06-15,Northern,Mannar,vegetables and fruits,Eggplants,KG,222.0,8.98,79.9,Retail,2024,6,4,26,6,8,1
2024-06-15,Northern,Mannar,vegetables and fruits,Onions (imported),KG,233.47,8.98,79.9,Retail,2024,6,4,26,6,24,1
2024-06-15,Northern,Mannar,vegetables and fruits,"Onions (red, imported)",KG,346.0,8.98,79.9,Retail,2024,6,4,26,6,26,1
2024-06-15,Northern,Mannar,vegetables and fruits,"Onions (red, local)",KG,398.67,8.98,79.9,Retail,2024,6,4,26,6,27,1
2024-06-15,Northern,Mannar,vegetables and fruits,Papaya,KG,121.33,8.98,79.9,Retail,2024,6,4,26,6,28,1
2024-06-15,Northern,Mannar,vegetables and fruits,Pineapples,KG,763.33,8.98,79.9,Retail,2024,6,4,26,6,29,1
2024-06-15,Northern,Mannar,vegetables and fruits,Pumpkin,KG,182.67,8.98,79.9,Retail,2024,6,4,26,6,32,1
2024-06-15,Northern,Mannar,vegetables and fruits,Snake gourd,KG,310.0,8.98,79.9,Retail,2024,6,4,26,6,38,1
2024-06-15,Northern,Mannar,vegetables and fruits,Tomatoes,KG,226.67,8.98,79.9,Retail,2024,6,4,26,6,40,1
2024-06-15,Northern,Mullativu,cereals and tubers,Potatoes (imported),KG,202.17,9.32,80.7,Retail,2024,6,4,32,0,30,1
2024-06-15,Northern,Mullativu,"meat, fish and eggs","Fish (dry, katta)",KG,1873.33,9.32,80.7,Retail,2024,6,4,32,1,10,1
2024-06-15,Northern,Mullativu,"meat, fish and eggs","Fish (dry, sprats)",KG,1350.0,9.32,80.7,Retail,2024,6,4,32,1,11,1
2024-06-15,Northern,Mullativu,"meat, fish and eggs",Fish (jack),KG,1830.0,9.32,80.7,Retail,2024,6,4,32,1,13,1
2024-06-15,Eastern,Trincomalee,vegetables and fruits,Pineapples,KG,753.0,8.57,81.23,Retail,2024,6,1,41,6,29,1
2024-06-15,Northern,Mannar,vegetables and fruits,Cabbage,KG,276.67,8.98,79.9,Retail,2024,6,4,26,6,3,1
2024-06-15,Northern,Mannar,miscellaneous food,"Chili (red, dry raw)",KG,856.0,8.98,79.9,Retail,2024,6,4,26,2,5,1
2024-06-15,Northern,Mannar,"meat, fish and eggs",Fish (trenched sardinella),KG,830.0,8.98,79.9,Retail,2024,6,4,26,1,16,1
2024-06-15,Northern,Mannar,"meat, fish and eggs",Fish (skipjack tuna),KG,1016.67,8.98,79.9,Retail,2024,6,4,26,1,15,1
2024-06-15,Northern,Kilinochchi,pulses and nuts,Beans (mung),KG,1152.0,9.4,80.4,Retail,2024,6,4,24,5,2,1
2024-06-15,Northern,Kilinochchi,pulses and nuts,"Cowpeas (whole, average)",KG,824.0,9.4,80.4,Retail,2024,6,4,24,5,7,1
2024-06-15,Northern,Kilinochchi,pulses and nuts,Lentils,KG,321.25,9.4,80.4,Retail,2024,6,4,24,5,20,1
2024-06-15,Northern,Kilinochchi,vegetables and fruits,Bananas,KG,126.5,9.4,80.4,Retail,2024,6,4,24,6,0,1
2024-06-15,Northern,Kilinochchi,vegetables and fruits,Cabbage,KG,283.0,9.4,80.4,Retail,2024,6,4,24,6,3,1
2024-06-15,Northern,Kilinochchi,vegetables and fruits,Onions (imported),KG,261.75,9.4,80.4,Retail,2024,6,4,24,6,24,1
2024-06-15,Northern,Kilinochchi,vegetables and fruits,Onions (red),KG,365.25,9.4,80.4,Retail,2024,6,4,24,6,25,1
2024-06-15,North Western,Puttalam,pulses and nuts,Beans,KG,561.25,8.04,79.84,Retail,2024,6,3,37,5,1,1
2024-06-15,Northern,Kilinochchi,vegetables and fruits,"Onions (red, local)",KG,461.0,9.4,80.4,Retail,2024,6,4,24,6,27,1
2024-06-15,Northern,Kilinochchi,vegetables and fruits,Snake gourd,KG,264.0,9.4,80.4,Retail,2024,6,4,24,6,38,1
2024-06-15,Northern,Kilinochchi,vegetables and fruits,Tomatoes,KG,239.0,9.4,80.4,Retail,2024,6,4,24,6,40,1
2024-06-15,Northern,Mannar,cereals and tubers,Potatoes (imported),KG,210.0,8.98,79.9,Retail,2024,6,4,26,0,30,1
2024-06-15,Northern,Mannar,cereals and tubers,Rice (medium grain),KG,223.0,8.98,79.9,Retail,2024,6,4,26,0,34,1
2024-06-15,Northern,Mannar,cereals and tubers,Rice (white),KG,246.0,8.98,79.9,Retail,2024,6,4,26,0,37,1
2024-06-15,Northern,Mannar,"meat, fish and eggs","Fish (dry, katta)",KG,2003.33,8.98,79.9,Retail,2024,6,4,26,1,10,1
2024-06-15,Northern,Mannar,"meat, fish and eggs",Fish (goldstripe sardinella),KG,795.0,8.98,79.9,Retail,2024,6,4,26,1,12,1
2024-06-15,Northern,Kilinochchi,vegetables and fruits,Pumpkin,KG,161.0,9.4,80.4,Retail,2024,6,4,24,6,32,1
2024-06-15,North Western,Puttalam,miscellaneous food,"Chili (red, dry raw)",KG,801.0,8.04,79.84,Retail,2024,6,3,37,2,5,1
2024-06-15,Northern,Kilinochchi,pulses and nuts,Beans,KG,562.0,9.4,80.4,Retail,2024,6,4,24,5,1,1
2024-06-15,North Western,Puttalam,"meat, fish and eggs",Fish (goldstripe sardinella),KG,841.67,8.04,79.84,Retail,2024,6,3,37,1,12,1
2024-06-15,North Central,Anuradhapura,vegetables and fruits,Snake gourd,KG,380.0,8.34,80.33,Retail,2024,6,2,1,6,38,1
2024-06-15,North Central,Galenbindunuwewa,cereals and tubers,Potatoes (imported),KG,211.0,8.29,80.72,Retail,2024,6,2,14,0,30,1
2024-06-15,North Central,Galenbindunuwewa,cereals and tubers,Rice (medium grain),KG,219.1,8.29,80.72,Retail,2024,6,2,14,0,34,1
2024-06-15,North Central,Galenbindunuwewa,cereals and tubers,Rice (white),KG,248.0,8.29,80.72,Retail,2024,6,2,14,0,37,1
2024-06-15,North Central,Galenbindunuwewa,"meat, fish and eggs",Eggs,Unit,48.8,8.29,80.72,Retail,2024,6,2,14,1,9,3
2024-06-15,North Central,Galenbindunuwewa,"meat, fish and eggs","Fish (dry, katta)",KG,2280.0,8.29,80.72,Retail,2024,6,2,14,1,10,1
2024-06-15,North Central,Galenbindunuwewa,"meat, fish and eggs","Fish (dry, sprats)",KG,1150.0,8.29,80.72,Retail,2024,6,2,14,1,11,1
2024-06-15,North Central,Galenbindunuwewa,"meat, fish and eggs",Fish (goldstripe sardinella),KG,1000.0,8.29,80.72,Retail,2024,6,2,14,1,12,1
2024-06-15,North Central,Galenbindunuwewa,"meat, fish and eggs",Fish (jack),KG,2425.0,8.29,80.72,Retail,2024,6,2,14,1,13,1
2024-06-15,North Central,Galenbindunuwewa,"meat, fish and eggs",Fish (sail fish),KG,2500.0,8.29,80.72,Retail,2024,6,2,14,1,14,1
2024-06-15,North Central,Galenbindunuwewa,"meat, fish and eggs",Fish (skipjack tuna),KG,1200.0,8.29,80.72,Retail,2024,6,2,14,1,15,1
2024-06-15,North Central,Galenbindunuwewa,"meat, fish and eggs",Fish (yellowfin tuna),KG,2425.0,8.29,80.72,Retail,2024,6,2,14,1,17,1
2024-06-15,North Central,Galenbindunuwewa,"meat, fish and eggs","Meat (chicken, broiler)",KG,1112.0,8.29,80.72,Retail,2024,6,2,14,1,21,1
2024-06-15,North Central,Galenbindunuwewa,pulses and nuts,Beans,KG,738.0,8.29,80.72,Retail,2024,6,2,14,5,1,1
2024-06-15,North Central,Galenbindunuwewa,pulses and nuts,Beans (mung),KG,1077.5,8.29,80.72,Retail,2024,6,2,14,5,2,1
2024-06-15,North Central,Anuradhapura,vegetables and fruits,Pineapples,KG,459.5,8.34,80.33,Retail,2024,6,2,1,6,29,1
2024-06-15,North Central,Anuradhapura,vegetables and fruits,"Onions (red, local)",KG,509.33,8.34,80.33,Retail,2024,6,2,1,6,27,1
2024-06-15,North Central,Anuradhapura,vegetables and fruits,"Onions (red, imported)",KG,433.0,8.34,80.33,Retail,2024,6,2,1,6,26,1
2024-06-15,North Central,Anuradhapura,vegetables and fruits,Onions (imported),KG,248.0,8.34,80.33,Retail,2024,6,2,1,6,24,1
2024-06-15,Eastern,Trincomalee,vegetables and fruits,Snake gourd,KG,230.0,8.57,81.23,Retail,2024,6,1,41,6,38,1
2024-06-15,North Western,Puttalam,"meat, fish and eggs","Meat (chicken, broiler)",KG,1206.88,8.04,79.84,Retail,2024,6,3,37,1,21,1
2024-06-15,Eastern,Trincomalee,vegetables and fruits,Tomatoes,KG,216.0,8.57,81.23,Retail,2024,6,1,41,6,40,1
2024-06-15,North Central,Anuradhapura,"meat, fish and eggs",Eggs,Unit,49.7,8.34,80.33,Retail,2024,6,2,1,1,9,3
2024-06-15,North Central,Anuradhapura,"meat, fish and eggs","Fish (dry, katta)",KG,2225.0,8.34,80.33,Retail,2024,6,2,1,1,10,1
2024-06-15,North Central,Anuradhapura,"meat, fish and eggs","Fish (dry, sprats)",KG,1107.5,8.34,80.33,Retail,2024,6,2,1,1,11,1
2024-06-15,North Central,Anuradhapura,"meat, fish and eggs",Fish (goldstripe sardinella),KG,1012.5,8.34,80.33,Retail,2024,6,2,1,1,12,1
2024-06-15,North Central,Galenbindunuwewa,pulses and nuts,"Cowpeas (whole, average)",KG,760.0,8.29,80.72,Retail,2024,6,2,14,5,7,1
2024-06-15,North Central,Anuradhapura,"meat, fish and eggs",Fish (sail fish),KG,2450.0,8.34,80.33,Retail,2024,6,2,1,1,14,1
2024-06-15,North Central,Anuradhapura,miscellaneous food,"Chili (red, dry raw)",KG,855.0,8.34,80.33,Retail,2024,6,2,1,2,5,1
2024-06-15,North Central,Anuradhapura,pulses and nuts,Beans,KG,752.0,8.34,80.33,Retail,2024,6,2,1,5,1,1
2024-06-15,North Central,Anuradhapura,pulses and nuts,Beans (mung),KG,1225.0,8.34,80.33,Retail,2024,6,2,1,5,2,1
2024-06-15,North Central,Anuradhapura,pulses and nuts,"Cowpeas (whole, average)",KG,840.0,8.34,80.33,Retail,2024,6,2,1,5,7,1
2024-06-15,North Central,Anuradhapura,vegetables and fruits,Bananas,KG,179.0,8.34,80.33,Retail,2024,6,2,1,6,0,1
2024-06-15,North Central,Anuradhapura,vegetables and fruits,Coconut,Unit,83.0,8.34,80.33,Retail,2024,6,2,1,6,6,3
2024-06-15,North Central,Anuradhapura,vegetables and fruits,Eggplants,KG,456.0,8.34,80.33,Retail,2024,6,2,1,6,8,1
2024-06-15,North Central,Anuradhapura,"meat, fish and eggs",Fish (skipjack tuna),KG,1231.25,8.34,80.33,Retail,2024,6,2,1,1,15,1
2024-06-15,North Central,Galenbindunuwewa,pulses and nuts,Lentils,KG,299.0,8.29,80.72,Retail,2024,6,2,14,5,20,1
2024-06-15,North Central,Anuradhapura,vegetables and fruits,Papaya,KG,166.0,8.34,80.33,Retail,2024,6,2,1,6,28,1
2024-06-15,North Central,Galenbindunuwewa,vegetables and fruits,Cabbage,KG,296.0,8.29,80.72,Retail,2024,6,2,14,6,3,1
2024-06-15,North Western,Kurunegala,pulses and nuts,"Cowpeas (whole, average)",KG,875.0,7.48,80.32,Retail,2024,6,3,25,5,7,1
2024-06-15,North Western,Kurunegala,pulses and nuts,Lentils,KG,342.0,7.48,80.32,Retail,2024,6,3,25,5,20,1
2024-06-15,North Western,Kurunegala,vegetables and fruits,Cabbage,KG,368.75,7.48,80.32,Retail,2024,6,3,25,6,3,1
2024-06-15,North Western,Kurunegala,vegetables and fruits,Carrots,KG,512.5,7.48,80.32,Retail,2024,6,3,25,6,4,1
2024-06-15,North Western,Kurunegala,vegetables and fruits,Coconut,Unit,86.0,7.48,80.32,Retail,2024,6,3,25,6,6,3
2024-06-15,North Western,Kurunegala,vegetables and fruits,Eggplants,KG,536.0,7.48,80.32,Retail,2024,6,3,25,6,8,1
2024-06-15,North Western,Kurunegala,vegetables and fruits,"Onions (red, imported)",KG,475.42,7.48,80.32,Retail,2024,6,3,25,6,26,1
2024-06-15,North Western,Kurunegala,pulses and nuts,Beans (mung),KG,1216.67,7.48,80.32,Retail,2024,6,3,25,5,2,1
2024-06-15,North Western,Kurunegala,vegetables and fruits,Papaya,KG,177.0,7.48,80.32,Retail,2024,6,3,25,6,28,1
2024-06-15,North Western,Kurunegala,vegetables and fruits,Snake gourd,KG,365.75,7.48,80.32,Retail,2024,6,3,25,6,38,1
2024-06-15,North Western,Kurunegala,vegetables and fruits,Tomatoes,KG,523.0,7.48,80.32,Retail,2024,6,3,25,6,40,1
2024-06-15,North Western,Puttalam,cereals and tubers,Potatoes (imported),KG,218.0,8.04,79.84,Retail,2024,6,3,37,0,30,1
2024-06-15,North Western,Puttalam,cereals and tubers,Potatoes (local),KG,373.0,8.04,79.84,Retail,2024,6,3,37,0,31,1
2024-06-15,North Central,Galenbindunuwewa,vegetables and fruits,Bananas,KG,139.0,8.29,80.72,Retail,2024,6,2,14,6,0,1
2024-06-15,North Western,Puttalam,"meat, fish and eggs",Eggs,Unit,45.54,8.04,79.84,Retail,2024,6,3,37,1,9,3
2024-06-15,North Western,Puttalam,"meat, fish and eggs","Fish (dry, sprats)",KG,1086.25,8.04,79.84,Retail,2024,6,3,37,1,11,1
2024-06-15,North Western,Kurunegala,vegetables and fruits,Pineapples,KG,179.12,7.48,80.32,Retail,2024,6,3,25,6,29,1
2024-06-15,North Western,Kurunegala,pulses and nuts,Beans,KG,715.5,7.48,80.32,Retail,2024,6,3,25,5,1,1
2024-06-15,North Western,Kurunegala,vegetables and fruits,Onions (imported),KG,268.14,7.48,80.32,Retail,2024,6,3,25,6,24,1
2024-06-15,North Western,Kurunegala,miscellaneous food,"Chili (red, dry raw)",KG,821.04,7.48,80.32,Retail,2024,6,3,25,2,5,1
2024-06-15,North Central,Galenbindunuwewa,vegetables and fruits,Carrots,KG,511.0,8.29,80.72,Retail,2024,6,2,14,6,4,1
2024-06-15,North Central,Galenbindunuwewa,vegetables and fruits,Onions (imported),KG,238.67,8.29,80.72,Retail,2024,6,2,14,6,24,1
2024-06-15,North Central,Galenbindunuwewa,vegetables and fruits,"Onions (red, imported)",KG,420.0,8.29,80.72,Retail,2024,6,2,14,6,26,1
2024-06-15,North Central,Galenbindunuwewa,vegetables and fruits,"Onions (red, local)",KG,454.0,8.29,80.72,Retail,2024,6,2,14,6,27,1
2024-06-15,North Central,Galenbindunuwewa,vegetables and fruits,Papaya,KG,140.0,8.29,80.72,Retail,2024,6,2,14,6,28,1
2024-06-15,North Central,Galenbindunuwewa,vegetables and fruits,Snake gourd,KG,351.0,8.29,80.72,Retail,2024,6,2,14,6,38,1
2024-06-15,North Central,Galenbindunuwewa,vegetables and fruits,Tomatoes,KG,522.0,8.29,80.72,Retail,2024,6,2,14,6,40,1
2024-06-15,North Central,Galenbindunuwewa,vegetables and fruits,Coconut,Unit,74.0,8.29,80.72,Retail,2024,6,2,14,6,6,3
2024-06-15,North Western,Kurunegala,cereals and tubers,Rice (medium grain),KG,220.0,7.48,80.32,Retail,2024,6,3,25,0,34,1
2024-06-15,North Western,Kurunegala,cereals and tubers,Rice (white),KG,257.12,7.48,80.32,Retail,2024,6,3,25,0,37,1
2024-06-15,North Western,Kurunegala,"meat, fish and eggs",Eggs,Unit,48.55,7.48,80.32,Retail,2024,6,3,25,1,9,3
2024-06-15,North Western,Kurunegala,"meat, fish and eggs","Fish (dry, katta)",KG,2035.42,7.48,80.32,Retail,2024,6,3,25,1,10,1
2024-06-15,North Western,Kurunegala,"meat, fish and eggs",Fish (jack),KG,1575.0,7.48,80.32,Retail,2024,6,3,25,1,13,1
2024-06-15,North Western,Kurunegala,"meat, fish and eggs",Fish (sail fish),KG,2391.67,7.48,80.32,Retail,2024,6,3,25,1,14,1
2024-06-15,North Western,Kurunegala,cereals and tubers,Potatoes (local),KG,393.0,7.48,80.32,Retail,2024,6,3,25,0,31,1
2024-07-15,Southern,Hambantota,vegetables and fruits,Bananas,KG,192.5,6.14,81.08,Retail,2024,7,6,17,6,0,1
2024-07-15,Southern,Hambantota,vegetables and fruits,Cabbage,KG,450.0,6.14,81.08,Retail,2024,7,6,17,6,3,1
2024-07-15,Southern,Hambantota,vegetables and fruits,Carrots,KG,582.5,6.14,81.08,Retail,2024,7,6,17,6,4,1
2024-07-15,Southern,Hambantota,vegetables and fruits,Coconut,Unit,93.33,6.14,81.08,Retail,2024,7,6,17,6,6,3
2024-07-15,Southern,Hambantota,vegetables and fruits,Eggplants,KG,277.5,6.14,81.08,Retail,2024,7,6,17,6,8,1
2024-07-15,Southern,Hambantota,vegetables and fruits,"Onions (red, imported)",KG,377.5,6.14,81.08,Retail,2024,7,6,17,6,26,1
2024-07-15,Southern,Hambantota,vegetables and fruits,Papaya,KG,235.0,6.14,81.08,Retail,2024,7,6,17,6,28,1
2024-07-15,Southern,Hambantota,vegetables and fruits,Pineapples,KG,463.33,6.14,81.08,Retail,2024,7,6,17,6,29,1
2024-07-15,Southern,Hambantota,vegetables and fruits,Pumpkin,KG,185.0,6.14,81.08,Retail,2024,7,6,17,6,32,1
2024-07-15,Southern,Matara,cereals and tubers,Potatoes (imported),KG,290.4,5.95,80.52,Retail,2024,7,6,28,0,30,1
2024-07-15,Southern,Matara,"meat, fish and eggs",Fish (skipjack tuna),KG,1335.0,5.95,80.52,Retail,2024,7,6,28,1,15,1
2024-07-15,Southern,Hambantota,vegetables and fruits,Tomatoes,KG,300.0,6.14,81.08,Retail,2024,7,6,17,6,40,1
2024-07-15,Southern,Matara,cereals and tubers,Potatoes (local),KG,442.5,5.95,80.52,Retail,2024,7,6,28,0,31,1
2024-07-15,Southern,Matara,cereals and tubers,Rice (medium grain),KG,220.0,5.95,80.52,Retail,2024,7,6,28,0,34,1
2024-07-15,Southern,Matara,"meat, fish and eggs",Fish (jack),KG,2133.33,5.95,80.52,Retail,2024,7,6,28,1,13,1
2024-07-15,Southern,Matara,cereals and tubers,Rice (white),KG,261.33,5.95,80.52,Retail,2024,7,6,28,0,37,1
2024-07-15,Southern,Matara,"meat, fish and eggs","Fish (dry, katta)",KG,1955.0,5.95,80.52,Retail,2024,7,6,28,1,10,1
2024-07-15,Southern,Hambantota,vegetables and fruits,Snake gourd,KG,235.0,6.14,81.08,Retail,2024,7,6,17,6,38,1
2024-07-15,Southern,Hambantota,pulses and nuts,Lentils,KG,308.0,6.14,81.08,Retail,2024,7,6,17,5,20,1
2024-07-15,Southern,Galle,miscellaneous food,"Chili (red, dry raw)",KG,888.0,6.04,80.22,Retail,2024,7,6,15,2,5,1
2024-07-15,Southern,Hambantota,pulses and nuts,Beans,KG,767.5,6.14,81.08,Retail,2024,7,6,17,5,1,1
2024-07-15,Southern,Galle,"meat, fish and eggs",Fish (jack),KG,2000.0,6.04,80.22,Retail,2024,7,6,15,1,13,1
2024-07-15,Southern,Matara,"meat, fish and eggs",Fish (yellowfin tuna),KG,2037.5,5.95,80.52,Retail,2024,7,6,28,1,17,1
2024-07-15,Southern,Galle,"meat, fish and eggs",Fish (goldstripe sardinella),KG,903.33,6.04,80.22,Retail,2024,7,6,15,1,12,1
